submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
5217,36,,Graduated College,70015,1675357304943,1675357234928,male,"beast, long vignette",English,,578d3224900cc80001d2e704,63dbec2c31ee65d51ff9873b,63dbcb938be3d3d1cb0dacfc,,,,6,2944,reliability
5217,36,,Graduated College,70015,1675357304943,1675357234928,male,"beast, long vignette",English,,578d3224900cc80001d2e704,63dbec2c31ee65d51ff9873b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1047,affiliation
5184,44,,Graduated College,258385,1675356161418,1675355903034,female,"beast, long vignette",English ,,5ce4eea02210eb0017870791,63dbe6f681442c455108d735,63dbcb938be3d3d1cb0dacfc,,,,Make punishment more serious so they don't want to commit the crimes,145852,solution
5184,44,,Graduated College,258385,1675356161418,1675355903034,female,"beast, long vignette",English ,,5ce4eea02210eb0017870791,63dbe6f681442c455108d735,63dbcb938be3d3d1cb0dacfc,,,,5,31134,reliability
5184,44,,Graduated College,258385,1675356161418,1675355903034,female,"beast, long vignette",English ,,5ce4eea02210eb0017870791,63dbe6f681442c455108d735,63dbcb938be3d3d1cb0dacfc,,,,Republican,3804,affiliation
5191,40,,Graduated High-school,62679,1675356193716,1675356131037,male,"virus, long vignette",,,5d7cefc73f9ae70018b400f1,63dbe7d8270599c9d4971e6b,63dbcb938be3d3d1cb0dacfc,,,,Increase the penalties for crime and increase the amount of law enforcement patrolling the streets.,36336,solution
5191,40,,Graduated High-school,62679,1675356193716,1675356131037,male,"virus, long vignette",,,5d7cefc73f9ae70018b400f1,63dbe7d8270599c9d4971e6b,63dbcb938be3d3d1cb0dacfc,,,,5,6720,reliability
5191,40,,Graduated High-school,62679,1675356193716,1675356131037,male,"virus, long vignette",,,5d7cefc73f9ae70018b400f1,63dbe7d8270599c9d4971e6b,63dbcb938be3d3d1cb0dacfc,,,,neither,2032,affiliation
5197,28,n/a,Graduated College,52056,1675356214830,1675356162774,female,"virus, short vignette",English,,5dcca2db88381e92c96b9ac5,63dbe7f8a28feacbfaa2f67b,63dbcb938be3d3d1cb0dacfc,,,,First they need to figure out what is causing the increase.,26690,solution
5197,28,n/a,Graduated College,52056,1675356214830,1675356162774,female,"virus, short vignette",English,,5dcca2db88381e92c96b9ac5,63dbe7f8a28feacbfaa2f67b,63dbcb938be3d3d1cb0dacfc,,,,4,4518,reliability
5197,28,n/a,Graduated College,52056,1675356214830,1675356162774,female,"virus, short vignette",English,,5dcca2db88381e92c96b9ac5,63dbe7f8a28feacbfaa2f67b,63dbcb938be3d3d1cb0dacfc,,,,neither,2797,affiliation
5200,32,Thanks,Graduated College,156068,1675356239180,1675356083112,female,"virus, long vignette",,,6278700097208c3f1b717481,63dbe7aaddcea9aea82d456b,63dbcb938be3d3d1cb0dacfc,,,,"It needs to focus on the areas where the crime is happening the most and police those areas more. In addition, find out why the problem is increasing and promote ways to help those vulnerable to becoming criminals to avoid this path.",117858,solution
5200,32,Thanks,Graduated College,156068,1675356239180,1675356083112,female,"virus, long vignette",,,6278700097208c3f1b717481,63dbe7aaddcea9aea82d456b,63dbcb938be3d3d1cb0dacfc,,,,6,5234,reliability
5200,32,Thanks,Graduated College,156068,1675356239180,1675356083112,female,"virus, long vignette",,,6278700097208c3f1b717481,63dbe7aaddcea9aea82d456b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3271,affiliation
5185,50,,Graduated College,222069,1675356176696,1675355954627,female,"beast, short vignette","English, Russian",,60ff2c3d915d23318b73ae8d,63dbe721b0d806639625a356,63dbcb938be3d3d1cb0dacfc,,,,"Hire police and private security. In the community, there needs to be a crackdown on renters, with any late payers/nonpayers and other problem tenants evicted. A homeowner's association should be formed, and those who do not follow regulations should be forced to leave. It is only by getting the people to act civilized that one can clean up a crime ridden town, and by getting rid of those who refuse to be civilized. ",188077,solution
5185,50,,Graduated College,222069,1675356176696,1675355954627,female,"beast, short vignette","English, Russian",,60ff2c3d915d23318b73ae8d,63dbe721b0d806639625a356,63dbcb938be3d3d1cb0dacfc,,,,4,8107,reliability
5185,50,,Graduated College,222069,1675356176696,1675355954627,female,"beast, short vignette","English, Russian",,60ff2c3d915d23318b73ae8d,63dbe721b0d806639625a356,63dbcb938be3d3d1cb0dacfc,,,,Republican,1953,affiliation
5187,66,,Graduated High-school,154991,1675356178001,1675356023010,male,"virus, long vignette",English,,5d0e7ce13fe2d0001999c056,63dbe76f1d5b382813c50f88,63dbcb938be3d3d1cb0dacfc,,,,"Have more community policing, where police patrol on foot or on bicycles in the neighborhoods with the highest crime rates.  Also, need to make sure that those convicted of major crimes serve their sentences.",119443,solution
5187,66,,Graduated High-school,154991,1675356178001,1675356023010,male,"virus, long vignette",English,,5d0e7ce13fe2d0001999c056,63dbe76f1d5b382813c50f88,63dbcb938be3d3d1cb0dacfc,,,,6,4860,reliability
5187,66,,Graduated High-school,154991,1675356178001,1675356023010,male,"virus, long vignette",English,,5d0e7ce13fe2d0001999c056,63dbe76f1d5b382813c50f88,63dbcb938be3d3d1cb0dacfc,,,,neither,2921,affiliation
5189,63,none,Graduated College,111529,1675356187487,1675356075958,female,"beast, long vignette",English,,60eb1a7c95641da67ae7d611,63dbe79f877fac8ba808d71e,63dbcb938be3d3d1cb0dacfc,,,,Hire more police. Arrest more people. Make bail much higher.,63973,solution
5189,63,none,Graduated College,111529,1675356187487,1675356075958,female,"beast, long vignette",English,,60eb1a7c95641da67ae7d611,63dbe79f877fac8ba808d71e,63dbcb938be3d3d1cb0dacfc,,,,6,5591,reliability
5189,63,none,Graduated College,111529,1675356187487,1675356075958,female,"beast, long vignette",English,,60eb1a7c95641da67ae7d611,63dbe79f877fac8ba808d71e,63dbcb938be3d3d1cb0dacfc,,,,Republican,4289,affiliation
5193,20,,Graduated High-school,174527,1675356195013,1675356020486,male,"beast, short vignette",english,,6163fe9d6927a2f26b731798,63dbe76db929206fd96d070d,63dbcb938be3d3d1cb0dacfc,,,,i believe what addison needs to do in order to reduce crime is have more patrolling officers to keep the city protected at all times of the day.,109933,solution
5193,20,,Graduated High-school,174527,1675356195013,1675356020486,male,"beast, short vignette",english,,6163fe9d6927a2f26b731798,63dbe76db929206fd96d070d,63dbcb938be3d3d1cb0dacfc,,,,5,3925,reliability
5193,20,,Graduated High-school,174527,1675356195013,1675356020486,male,"beast, short vignette",english,,6163fe9d6927a2f26b731798,63dbe76db929206fd96d070d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3599,affiliation
5196,31,,Graduated College,90563,1675356207886,1675356117323,male,"virus, long vignette",English,,61159bd27aa4ccd9e144880a,63dbe7ce144a0f37933242d3,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to fund social services in order to reduce poverty and provide access to mental healthcare.  ,59131,solution
5196,31,,Graduated College,90563,1675356207886,1675356117323,male,"virus, long vignette",English,,61159bd27aa4ccd9e144880a,63dbe7ce144a0f37933242d3,63dbcb938be3d3d1cb0dacfc,,,,5,4884,reliability
5196,31,,Graduated College,90563,1675356207886,1675356117323,male,"virus, long vignette",English,,61159bd27aa4ccd9e144880a,63dbe7ce144a0f37933242d3,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2354,affiliation
5204,85,,Graduated College,187495,1675356270107,1675356082612,male,"virus, short vignette",English,,63c9fd72104f2f9bdc6b1fcc,63dbe79b0bffbf294a13419e,63dbcb938be3d3d1cb0dacfc,,,,Enforce strict regulations,72075,solution
5204,85,,Graduated College,187495,1675356270107,1675356082612,male,"virus, short vignette",English,,63c9fd72104f2f9bdc6b1fcc,63dbe79b0bffbf294a13419e,63dbcb938be3d3d1cb0dacfc,,,,4,9717,reliability
5204,85,,Graduated College,187495,1675356270107,1675356082612,male,"virus, short vignette",English,,63c9fd72104f2f9bdc6b1fcc,63dbe79b0bffbf294a13419e,63dbcb938be3d3d1cb0dacfc,,,,Republican,4370,affiliation
5206,53,,Graduated High-school,124786,1675356279505,1675356154719,female,"virus, long vignette",English,,5e83a35304f8a80a13ac590e,63dbe7f678dcbed5b66315eb,63dbcb938be3d3d1cb0dacfc,,,,They need a stronger police force and heavy punishment for law breakers. The sheriff ought to deputize the citizens and issue more pistol permits for self defense. Citizens could also form neighborhood watch programs.,99366,solution
5206,53,,Graduated High-school,124786,1675356279505,1675356154719,female,"virus, long vignette",English,,5e83a35304f8a80a13ac590e,63dbe7f678dcbed5b66315eb,63dbcb938be3d3d1cb0dacfc,,,,6,4877,reliability
5206,53,,Graduated High-school,124786,1675356279505,1675356154719,female,"virus, long vignette",English,,5e83a35304f8a80a13ac590e,63dbe7f678dcbed5b66315eb,63dbcb938be3d3d1cb0dacfc,,,,neither,2983,affiliation
5203,76,,Graduated High-school,263860,1675356268217,1675356004357,male,"beast, long vignette",English,,63d1520c5f3acac26bb4509c,63dbe759011d17be2943d18c,63dbcb938be3d3d1cb0dacfc,,,,Public relations campaign addressing the situation. More police and tougher sentences from the justice system.,196630,solution
5203,76,,Graduated High-school,263860,1675356268217,1675356004357,male,"beast, long vignette",English,,63d1520c5f3acac26bb4509c,63dbe759011d17be2943d18c,63dbcb938be3d3d1cb0dacfc,,,,3,10000,reliability
5203,76,,Graduated High-school,263860,1675356268217,1675356004357,male,"beast, long vignette",English,,63d1520c5f3acac26bb4509c,63dbe759011d17be2943d18c,63dbcb938be3d3d1cb0dacfc,,,,Republican,4621,affiliation
5205,27,,Higher degree,132323,1675356273788,1675356141465,male,"beast, long vignette",English,,63b75b75d69b669e44d7f318,63dbe7e9c8f2773254b3a226,63dbcb938be3d3d1cb0dacfc,,,,Have a greater police force that is more active all the time so that they are able to stop crime before it happens.,15401,solution
5205,27,,Higher degree,132323,1675356273788,1675356141465,male,"beast, long vignette",English,,63b75b75d69b669e44d7f318,63dbe7e9c8f2773254b3a226,63dbcb938be3d3d1cb0dacfc,,,,6,48136,reliability
5205,27,,Higher degree,132323,1675356273788,1675356141465,male,"beast, long vignette",English,,63b75b75d69b669e44d7f318,63dbe7e9c8f2773254b3a226,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1451,affiliation
5216,66,,Higher degree,355882,1675356785972,1675356430090,male,"virus, short vignette",English,,63d3ea0b0f01a1c783c10f16,63dbe7f65d0f5d0e2a0fad6e,63dbcb938be3d3d1cb0dacfc,,,,"From the write up Addison was once peaceful
Over the past 3 years, crime has been plaguing every neighborhood
Firstly, they need to identify the root cause of the crime over the past three years.
What actually changed? 
Most time unemployment is the root cause.
When people are idle, the tend to have room for negativity.
First, identify the problem before applying means to reduce the crime.",303120,solution
5216,66,,Higher degree,355882,1675356785972,1675356430090,male,"virus, short vignette",English,,63d3ea0b0f01a1c783c10f16,63dbe7f65d0f5d0e2a0fad6e,63dbcb938be3d3d1cb0dacfc,,,,2,8448,reliability
5216,66,,Higher degree,355882,1675356785972,1675356430090,male,"virus, short vignette",English,,63d3ea0b0f01a1c783c10f16,63dbe7f65d0f5d0e2a0fad6e,63dbcb938be3d3d1cb0dacfc,,,,rather not say,4510,affiliation
5221,22,,Graduated College,151412,1675358269401,1675358117989,male,"virus, short vignette",,,6294fc5023a8698296cbf7b0,63dbef9fcf7662d885a2f6e2,63dbcb938be3d3d1cb0dacfc,,,,It needs a better healthcare system.,137874,solution
5221,22,,Graduated College,151412,1675358269401,1675358117989,male,"virus, short vignette",,,6294fc5023a8698296cbf7b0,63dbef9fcf7662d885a2f6e2,63dbcb938be3d3d1cb0dacfc,,,,4,2955,reliability
5221,22,,Graduated College,151412,1675358269401,1675358117989,male,"virus, short vignette",,,6294fc5023a8698296cbf7b0,63dbef9fcf7662d885a2f6e2,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1251,affiliation
5208,22,,Graduated High-school,190844,1675356304599,1675356113755,female,"virus, short vignette",English,,5e5dba9e3d60470d71dde9ef,63dbe7c691f1c1c32d6d762b,63dbcb938be3d3d1cb0dacfc,,,,Addison can find ways to protest with others or try to talk to local political leaders.,93544,solution
5208,22,,Graduated High-school,190844,1675356304599,1675356113755,female,"virus, short vignette",English,,5e5dba9e3d60470d71dde9ef,63dbe7c691f1c1c32d6d762b,63dbcb938be3d3d1cb0dacfc,,,,7,7809,reliability
5208,22,,Graduated High-school,190844,1675356304599,1675356113755,female,"virus, short vignette",English,,5e5dba9e3d60470d71dde9ef,63dbe7c691f1c1c32d6d762b,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1843,affiliation
5210,46,,Graduated College,471996,1675356365105,1675355893109,male,"beast, long vignette",,,63d7ecf94df9f854d75ea63a,63dbe6cf87e8c92b4defa14f,63dbcb938be3d3d1cb0dacfc,,,,"Address the psychology of the citizens before they become adults. If children learn the importance of morals from stable home, friends and mentors, crime numbers over time should improve. ",381549,solution
5210,46,,Graduated College,471996,1675356365105,1675355893109,male,"beast, long vignette",,,63d7ecf94df9f854d75ea63a,63dbe6cf87e8c92b4defa14f,63dbcb938be3d3d1cb0dacfc,,,,3,14436,reliability
5210,46,,Graduated College,471996,1675356365105,1675355893109,male,"beast, long vignette",,,63d7ecf94df9f854d75ea63a,63dbe6cf87e8c92b4defa14f,63dbcb938be3d3d1cb0dacfc,,,,Democrat,6548,affiliation
5211,28,Would be good to see what kind of budget would be available for this issue.,Graduated College,235559,1675356369276,1675356133717,male,"virus, long vignette",English,,6294e3dd871a695346c5d97a,63dbe7cc3b0ccb3e090dad3b,63dbcb938be3d3d1cb0dacfc,,,,"Realistically, a break down of blocks or wards would need to be done. From there the city would be able to see what the demographics of an area would be. Comparing those results with the suspects and arrested perpetrators would glean an essence of what parts of the city need more police activity (regardless of race of criminals), more neighborhood watch groups, and more security systems installed. City cameras (CCTV) and citizen's home/business owned cameras.",188592,solution
5211,28,Would be good to see what kind of budget would be available for this issue.,Graduated College,235559,1675356369276,1675356133717,male,"virus, long vignette",English,,6294e3dd871a695346c5d97a,63dbe7cc3b0ccb3e090dad3b,63dbcb938be3d3d1cb0dacfc,,,,7,3430,reliability
5211,28,Would be good to see what kind of budget would be available for this issue.,Graduated College,235559,1675356369276,1675356133717,male,"virus, long vignette",English,,6294e3dd871a695346c5d97a,63dbe7cc3b0ccb3e090dad3b,63dbcb938be3d3d1cb0dacfc,,,,Republican,1604,affiliation
5209,33,none,Graduated College,163778,1675356320391,1675356156613,male,"virus, long vignette",English,,5e9f5c69290ef80c286040e5,63dbe7f3752b73c85ce88f9f,63dbcb938be3d3d1cb0dacfc,,,,Hire more police. Enforce the law.,52398,solution
5209,33,none,Graduated College,163778,1675356320391,1675356156613,male,"virus, long vignette",English,,5e9f5c69290ef80c286040e5,63dbe7f3752b73c85ce88f9f,63dbcb938be3d3d1cb0dacfc,,,,2,4766,reliability
5209,33,none,Graduated College,163778,1675356320391,1675356156613,male,"virus, long vignette",English,,5e9f5c69290ef80c286040e5,63dbe7f3752b73c85ce88f9f,63dbcb938be3d3d1cb0dacfc,,,,neither,2936,affiliation
5212,63,,Graduated College,290706,1675356372986,1675356082280,female,"virus, long vignette",English,,5efd12bb12f04114e442283c,63dbe7ab70bdb01ceda10299,63dbcb938be3d3d1cb0dacfc,,,,They need to make the punishment more severe so people wouldn't want to commit a crime. ,214691,solution
5212,63,,Graduated College,290706,1675356372986,1675356082280,female,"virus, long vignette",English,,5efd12bb12f04114e442283c,63dbe7ab70bdb01ceda10299,63dbcb938be3d3d1cb0dacfc,,,,7,6516,reliability
5212,63,,Graduated College,290706,1675356372986,1675356082280,female,"virus, long vignette",English,,5efd12bb12f04114e442283c,63dbe7ab70bdb01ceda10299,63dbcb938be3d3d1cb0dacfc,,,,Republican,24043,affiliation
5214,56,,Graduated College,161692,1675356459913,1675356298221,female,"virus, short vignette",English,,5ae4e06dc67d830001ce8122,63dbe674ddad5dc1ab3f0854,63dbcb938be3d3d1cb0dacfc,,,,"Addison need to find out what is driving the crime and try to establish programs that will get the root cause, be it better employment opportunities or increased treatment for substance use disorders.  In the short term, perhaps increase neighborhood watch groups and increase police patrolling.",125447,solution
5214,56,,Graduated College,161692,1675356459913,1675356298221,female,"virus, short vignette",English,,5ae4e06dc67d830001ce8122,63dbe674ddad5dc1ab3f0854,63dbcb938be3d3d1cb0dacfc,,,,4,5209,reliability
5214,56,,Graduated College,161692,1675356459913,1675356298221,female,"virus, short vignette",English,,5ae4e06dc67d830001ce8122,63dbe674ddad5dc1ab3f0854,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2722,affiliation
5222,41,,Graduated College,65816,1675410352736,1675410286920,male,"virus, short vignette",english,,5dd03c5486c8861300974102,63dcbb67ae292caf133242a3,63dbcb938be3d3d1cb0dacfc,,,,give everyone so much money a month,35425,solution
5222,41,,Graduated College,65816,1675410352736,1675410286920,male,"virus, short vignette",english,,5dd03c5486c8861300974102,63dcbb67ae292caf133242a3,63dbcb938be3d3d1cb0dacfc,,,,6,4705,reliability
